data_year,groupb_arrestee_id,arrestee_seq_num,arrest_date,arrest_type_id,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,age_range_low_num,age_range_high_num
2022,47336365,1,2022-09-15,1,90Z,45,42,M,10,10,,,,
2022,47336366,1,2022-09-08,1,90J,54,51,M,20,20,,,,
2022,47025287,1,2022-06-27,3,90Z,28,25,M,10,20,N,,,
2022,47336370,1,2022-09-08,1,90J,45,42,F,20,20,,,,
2022,47336371,1,2022-09-09,1,90Z,49,46,M,20,20,,,,
2022,47336372,1,2022-09-09,1,90D,36,33,M,20,20,,,,
2022,47025286,1,2022-06-20,1,90D,68,65,M,10,10,N,,,
2022,47336375,1,2022-09-09,1,90Z,42,39,M,10,10,,,,
2022,47336380,1,2022-09-09,1,90J,38,35,F,10,20,,,,
2022,47336385,1,2022-09-10,1,90Z,23,20,M,10,20,,,,
2022,47336392,1,2022-09-12,2,90Z,60,57,M,10,10,,,,
2022,47336394,1,2022-09-10,1,90J,48,45,M,10,20,,,,
2022,48523026,1,2022-07-19,1,90Z,70,67,M,20,20,N,,,
2022,47336397,1,2022-09-10,2,90Z,41,38,F,10,10,,,,
2022,47336403,1,2022-09-11,1,90D,30,27,M,10,20,,,,
2022,47336404,1,2022-09-11,1,90J,76,73,M,20,20,,,,
2022,47336405,1,2022-09-11,1,90D,27,24,F,10,20,,,,
2022,47336410,1,2022-09-11,2,90Z,43,40,M,10,10,,,,
2022,47336412,1,2022-09-12,1,90D,35,32,M,20,20,,,,
2022,47336414,1,2022-09-11,1,90D,29,26,F,10,20,,,,
2022,47336416,1,2022-09-11,2,90Z,27,24,M,20,20,,,,
2022,47336418,1,2022-09-11,1,90J,30,27,M,20,20,,,,
2022,47336420,1,2022-09-11,1,90J,41,38,M,10,10,,,,
2022,47336422,1,2022-09-12,1,90D,25,22,F,10,20,,,,
2022,47336431,1,2022-09-12,1,90D,44,41,M,10,20,,,,
2022,47336432,1,2022-09-12,2,90Z,49,46,M,10,10,,,,
2022,48523028,1,2022-07-18,1,90D,46,43,M,10,10,N,,,
2022,47336440,1,2022-09-13,2,90Z,26,23,F,10,20,,,,
2022,47336443,1,2022-09-13,2,90Z,36,33,F,20,20,,,,
2022,47336445,1,2022-09-13,2,90Z,52,49,M,10,10,,,,
2022,47336448,1,2022-09-14,1,90J,26,23,M,20,20,,,,
2022,48523027,1,2022-07-22,1,90D,30,27,M,10,10,N,,,
2022,47336449,1,2022-09-13,2,90Z,22,19,F,10,20,,,,
2022,47336450,1,2022-09-14,1,90D,34,31,M,10,10,,,,
2022,47336452,1,2022-09-14,2,90Z,24,21,M,20,20,,,,
2022,47336453,1,2022-09-14,3,90Z,18,15,M,20,20,,R,,
2022,47336454,1,2022-09-14,1,90D,30,27,M,10,10,,,,
2022,48523030,1,2022-07-31,1,90D,54,51,M,10,10,N,,,
2022,47336459,1,2022-09-14,2,90Z,35,32,M,20,20,,,,
2022,47336460,1,2022-09-14,2,90Z,30,27,M,20,20,,,,
2022,47336466,1,2022-09-15,1,90D,43,40,M,10,20,,,,
2022,48523029,1,2022-07-26,1,90C,48,45,M,20,20,R,,,
2022,47336469,1,2022-09-15,1,90D,24,21,F,10,10,,,,
2022,47336472,1,2022-09-15,1,90Z,46,43,M,20,20,,,,
2022,47336476,1,2022-09-15,3,90Z,33,30,M,20,20,,,,
2022,48523031,1,2022-07-24,1,90D,61,58,M,10,20,N,,,
2022,48523001,1,2022-07-02,1,90D,46,43,F,10,10,N,,,
2022,48523003,1,2022-07-10,1,90D,29,26,M,10,10,N,,,
2022,48523004,1,2022-07-11,1,90Z,40,37,M,10,20,N,,,
2022,48523005,1,2022-07-16,1,90J,48,45,M,10,20,R,,,
2022,47336483,1,2022-09-15,1,90J,41,38,F,10,10,,,,
2022,48523006,1,2022-07-16,1,90Z,37,34,M,10,10,N,,,
2022,47336486,1,2022-09-15,1,90D,27,24,M,10,20,,,,
2022,47336495,1,2022-09-16,2,90Z,55,52,M,20,20,,,,
2022,47336497,1,2022-09-17,1,90D,40,37,M,10,10,,,,
2022,47336498,1,2022-09-17,1,90D,29,26,M,10,10,,,,
2022,48523002,1,2022-07-04,1,90D,45,42,M,10,20,N,,,
2022,47336499,1,2022-09-19,2,90Z,22,19,M,10,10,,,,
2022,47336500,1,2022-09-17,1,90D,36,33,M,10,10,,,,
2022,47336506,1,2022-09-17,2,90J,44,41,M,10,20,,,,
2022,47336510,1,2022-09-17,1,90D,45,42,F,10,20,,,,
2022,47336515,1,2022-09-18,1,90D,27,24,M,10,10,,,,
2022,48523007,1,2022-07-16,1,90D,37,34,M,10,10,N,,,
2022,47336516,1,2022-09-17,1,90Z,38,35,M,20,20,,,,
2022,47336519,1,2022-09-18,1,90D,33,30,M,10,20,,,,
2022,47336529,1,2022-09-18,1,90J,25,22,M,40,20,,,,
2022,47336536,1,2022-09-19,2,90Z,34,31,M,20,20,,,,
2022,47336538,1,2022-09-19,2,90J,26,23,M,20,20,,,,
2022,48523009,1,2022-08-06,1,90D,30,27,F,10,10,N,,,
2022,47336539,1,2022-09-19,2,90Z,35,32,M,10,10,,,,
2022,47336246,1,2022-09-02,1,90D,54,51,M,10,20,,,,
2022,47336248,1,2022-09-02,2,90Z,33,30,M,20,20,,,,
2022,47336253,1,2022-09-02,1,90Z,45,42,M,10,20,,,,
2022,47336254,1,2022-09-03,2,90Z,57,54,M,10,20,,,,
2022,47336255,1,2022-09-02,2,90Z,47,44,F,20,20,,,,
2022,47336256,1,2022-09-02,1,90Z,31,28,M,20,20,,,,
2022,47336260,1,2022-09-03,1,90D,29,26,F,10,20,,,,
2022,47336262,1,2022-09-03,1,90D,27,24,F,10,20,,,,
2022,47336270,1,2022-09-03,1,90J,37,34,M,10,20,,,,
2022,48523016,1,2022-08-18,1,90Z,17,14,M,20,20,N,R,,
2022,47336274,1,2022-09-03,1,90J,60,57,M,10,20,,,,
2022,47336283,1,2022-09-03,1,90Z,36,33,M,20,20,,,,
2022,47336284,1,2022-09-04,2,90Z,23,20,F,20,20,,,,
2022,48523019,1,2022-08-24,1,90J,70,67,M,20,20,N,,,
2022,47336291,1,2022-09-04,2,90Z,46,43,M,20,20,,,,
2022,47336292,1,2022-09-10,2,90Z,36,33,F,20,20,,,,
2022,47336294,1,2022-09-04,2,90Z,22,19,M,10,10,,,,
2022,47336295,1,2022-09-04,1,90Z,19,16,M,10,10,,H,,
2022,48523021,1,2022-08-27,3,90Z,41,38,M,10,20,N,,,
2022,47336300,1,2022-09-05,1,90F,34,31,M,20,20,,,,
2022,47336308,1,2022-09-05,1,90D,55,52,F,10,20,,,,
2022,47336310,1,2022-09-05,1,90D,37,34,F,40,20,,,,
2022,47336312,1,2022-09-05,1,90D,24,21,M,10,10,,,,
2022,48523023,1,2022-08-25,3,90Z,27,24,M,20,20,R,,,
2022,47336314,1,2022-09-05,2,90Z,53,50,M,10,20,,,,
2022,47336317,1,2022-09-05,2,90Z,40,37,M,20,20,,,,
2022,47336319,1,2022-09-05,1,90J,37,34,M,20,20,,,,
2022,47336323,1,2022-09-06,2,90Z,26,23,M,20,20,,,,
2022,48523024,1,2022-08-28,1,90D,33,30,M,10,10,N,,,
2022,47336329,1,2022-09-05,2,90Z,26,23,F,20,20,,,,
2022,47336330,1,2022-09-05,2,90Z,55,52,M,20,20,,,,
2022,47336331,1,2022-09-06,1,90J,40,37,M,10,20,,,,
2022,48523011,1,2022-08-08,1,90D,41,38,M,10,20,N,,,
2022,47336332,1,2022-09-06,1,90D,49,46,M,10,10,,,,
2022,47336333,1,2022-09-06,1,90D,30,27,M,20,20,,,,
2022,47336336,1,2022-09-06,2,90Z,34,31,M,10,20,,,,
2022,47336337,1,2022-09-06,1,90J,51,48,M,10,10,,,,
2022,48523012,1,2022-08-11,1,90D,31,28,M,10,10,N,,,
2022,47336341,1,2022-09-06,1,90Z,39,36,M,10,20,,,,
2022,47336342,1,2022-09-07,2,90Z,44,41,F,10,10,,,,
2022,47336344,1,2022-09-06,3,90Z,51,48,M,20,20,,,,
2022,48523013,1,2022-08-16,1,90Z,38,35,F,10,20,N,,,
2022,47336345,1,2022-09-07,1,90Z,45,42,M,20,10,,,,
2022,47336352,1,2022-09-07,1,90J,66,63,M,10,20,,,,
2022,47336353,1,2022-09-07,3,90Z,42,39,M,10,20,,,,
2022,48523015,1,2022-08-20,1,90D,57,54,M,10,10,N,,,
2022,47336354,1,2022-09-07,3,90Z,42,39,M,10,20,,,,
2022,47336355,1,2022-09-07,1,90Z,37,34,M,20,20,,,,
2022,47336356,1,2022-09-07,1,90Z,17,14,M,20,20,,R,,
2022,47336430,1,2022-09-15,1,90Z,50,47,M,10,10,,,,
2022,48523017,1,2022-08-18,1,90Z,17,14,M,20,20,N,R,,
2022,47336247,1,2022-09-02,1,90J,42,39,M,10,10,,,,
2022,47336250,2,2022-09-02,2,90Z,17,14,F,20,20,,H,,
2022,48523018,1,2022-08-18,1,90Z,20,17,M,20,20,N,R,,
2022,47336251,1,2022-09-02,2,90Z,41,38,M,10,10,,,,
2022,47336257,1,2022-09-02,2,90Z,32,29,F,10,10,,,,
2022,47336259,1,2022-09-03,1,90Z,29,26,M,10,10,,,,
2022,47336263,1,2022-09-03,1,90D,24,21,F,10,20,,,,
2022,48523022,1,2022-08-26,1,90D,55,52,M,10,20,N,,,
2022,47336276,1,2022-09-03,2,90Z,30,27,M,20,20,,,,
2022,47336277,1,2022-09-11,1,90Z,31,28,M,20,20,,,,
2022,47336279,1,2022-09-04,1,90D,36,33,F,20,20,,,,
2022,48523025,1,2022-08-28,1,90J,53,50,M,10,20,N,,,
2022,47336280,1,2022-09-04,1,90D,62,59,M,10,20,,,,
2022,47336282,1,2022-09-04,1,90D,55,52,M,10,20,,,,
2022,47336285,1,2022-09-04,1,90D,62,59,F,10,20,,,,
2022,48523008,1,2022-08-07,1,90D,36,33,M,20,20,N,,,
2022,47336287,1,2022-09-04,1,90D,25,22,M,10,20,,,,
2022,47336293,1,2022-09-04,2,90J,40,37,M,20,20,,,,
2022,47336296,1,2022-09-04,2,90Z,49,46,M,10,20,,,,
2022,47336298,1,2022-09-04,2,90Z,60,57,M,98,20,,,,
2022,48523010,1,2022-08-02,3,90Z,55,52,M,10,10,N,,,
2022,47336299,1,2022-09-11,3,90Z,18,15,F,20,20,,R,,
2022,47336301,1,2022-09-04,2,90Z,41,38,F,20,20,,,,
2022,47336305,1,2022-09-04,1,90J,49,46,M,10,20,,,,
2022,47336309,1,2022-09-05,2,90Z,26,23,M,10,20,,,,
2022,47336311,1,2022-09-05,2,90Z,29,26,M,10,10,,,,
2022,48523014,1,2022-08-20,1,90D,70,67,F,10,10,N,,,
2022,47336315,1,2022-09-05,2,90Z,54,51,F,20,20,,,,
2022,47336316,1,2022-09-05,3,90Z,18,15,M,20,20,,H,,
2022,47336318,1,2022-09-05,2,90Z,33,30,M,10,10,,,,
2022,47336320,1,2022-09-05,1,90Z,57,54,F,10,20,,,,
2022,48523020,1,2022-08-25,1,90Z,29,26,F,20,20,R,,,
2022,47336321,1,2022-09-05,2,90Z,30,27,F,20,20,,,,
2022,47336322,1,2022-09-05,3,90Z,51,48,M,20,20,,,,
2022,47336324,1,2022-09-05,1,90D,32,29,M,10,10,,,,
2022,48523034,1,2022-09-07,1,90Z,37,34,F,20,20,N,,,
2022,47336325,1,2022-09-06,2,90Z,27,24,M,10,20,,,,
2022,47336326,1,2022-09-05,2,90Z,20,17,F,10,20,,H,,
2022,47336327,1,2022-09-05,2,90Z,29,26,M,10,20,,,,
2022,47336335,1,2022-09-06,1,90J,51,48,M,10,20,,,,
2022,47336339,1,2022-09-06,2,90Z,42,39,F,20,20,,,,
2022,47336340,1,2022-09-07,1,90D,67,64,M,10,20,,,,
2022,47336349,1,2022-09-07,1,90J,27,24,F,20,40,,,,
2022,47336350,1,2022-09-07,2,90Z,35,32,M,10,10,,,,
2022,47336427,1,2022-09-12,2,90Z,30,27,M,20,20,,,,
2022,47336428,1,2022-09-12,2,90Z,42,39,F,10,20,,,,
2022,47336249,1,2022-09-02,2,90J,19,16,F,20,20,,H,,
2022,47336252,1,2022-09-03,1,90Z,45,42,M,10,20,,,,
2022,48523038,1,2022-09-25,1,90D,32,29,M,10,10,N,,,
2022,47336258,1,2022-09-03,1,90Z,23,20,M,20,20,,,,
2022,47336261,1,2022-09-03,1,90D,27,24,F,10,20,,,,
2022,47336265,1,2022-09-03,1,90D,28,25,M,20,20,,,,
2022,47336266,1,2022-09-03,1,90D,29,26,M,10,10,,,,
2022,48523042,1,2022-09-30,3,90Z,38,35,M,20,20,N,,,
2022,47336267,1,2022-09-03,2,90Z,23,20,M,10,10,,,,
2022,47336268,1,2022-09-04,1,90D,26,23,M,20,20,,,,
2022,47336269,1,2022-09-03,2,90Z,34,31,F,10,10,,,,
2022,48523043,1,2022-09-28,3,90Z,44,41,M,10,10,N,,,
2022,47336272,1,2022-09-03,1,90J,59,56,M,20,20,,,,
2022,47336273,1,2022-09-04,2,90Z,30,27,M,20,20,,,,
2022,47336275,2,2022-09-03,1,90J,54,51,M,10,20,,,,
2022,47336278,1,2022-09-03,1,90D,35,32,M,10,20,,,,
2022,48523033,1,2022-09-03,1,90J,79,76,M,10,10,R,,,
2022,47336281,1,2022-09-03,2,90Z,20,17,F,10,10,,H,,
2022,47336286,1,2022-09-04,1,90Z,27,24,F,20,20,,,,
2022,47336289,1,2022-09-04,1,90D,44,41,M,20,20,,,,
2022,47336290,1,2022-09-04,1,90Z,31,28,M,10,20,,,,
2022,48523037,1,2022-09-12,1,90D,43,40,M,10,10,N,,,
2022,47336297,1,2022-09-04,1,90D,31,28,M,10,20,,,,
2022,47336302,1,2022-09-04,2,90Z,23,20,M,10,20,,,,
2022,47336304,1,2022-09-04,1,90D,29,26,F,10,10,,,,
2022,47336306,1,2022-09-04,1,90D,41,38,M,20,20,,,,
2022,48523039,1,2022-09-25,1,90Z,29,26,F,20,20,R,,,
2022,47336307,1,2022-09-05,1,90Z,31,28,M,10,10,,,,
2022,47336313,1,2022-09-05,1,90D,40,37,M,10,20,,,,
2022,47336328,1,2022-09-05,2,90Z,41,38,F,20,20,,,,
2022,48523040,1,2022-09-26,1,90D,23,20,M,10,10,R,,,
2022,47336334,1,2022-09-06,2,90Z,66,63,M,10,10,,,,
2022,47336338,1,2022-09-06,2,90Z,36,33,M,10,20,,,,
2022,47336343,1,2022-09-07,1,90D,24,21,F,10,20,,,,
2022,47336346,1,2022-09-07,2,90Z,22,19,M,20,20,,,,
2022,48523032,1,2022-09-03,1,90D,26,23,M,10,10,N,,,
2022,47336348,1,2022-09-07,1,90D,22,19,M,50,20,,,,
2022,47336351,1,2022-09-07,3,90Z,42,39,M,10,20,,,,
2022,47336425,1,2022-09-12,2,90Z,51,48,M,10,20,,,,
2022,47336426,1,2022-09-12,2,90Z,24,21,M,20,20,,,,
2022,48523035,1,2022-09-08,3,90Z,26,23,M,10,10,N,,,
2022,47336429,1,2022-09-12,1,90J,42,39,M,10,10,,,,
2022,47336540,1,2022-09-19,1,90C,17,14,F,20,20,,R,,
2022,47336543,1,2022-09-19,3,90Z,42,39,M,10,10,,,,
2022,48523036,1,2022-09-12,1,90Z,26,23,M,10,20,N,,,
2022,47336546,1,2022-09-20,1,90J,63,60,M,20,20,,,,
2022,47336557,1,2022-09-21,3,90Z,18,15,M,20,20,,H,,
2022,47336558,1,2022-09-21,2,90Z,46,43,F,10,10,,,,
2022,48523041,1,2022-09-25,1,90J,42,39,M,10,20,N,,,
2022,47336560,1,2022-09-21,2,90Z,28,25,F,40,20,,,,
2022,47336562,1,2022-09-21,2,90Z,45,42,M,98,10,,,,
2022,47336563,1,2022-09-21,1,90Z,29,26,M,20,20,,,,
2022,47336565,1,2022-09-22,1,90D,33,30,F,10,20,,,,
2022,48523058,1,2022-09-18,1,90C,42,39,M,20,20,R,,,
2022,47336566,1,2022-09-22,2,90Z,30,27,M,10,20,,,,
2022,47336574,1,2022-09-22,2,90Z,48,45,M,10,10,,,,
2022,47336579,1,2022-09-24,1,90Z,52,49,M,10,20,,,,
2022,47336580,1,2022-09-23,1,90J,36,33,M,10,20,,,,
2022,47336583,1,2022-09-23,2,90Z,41,38,F,20,20,,,,
2022,47336584,1,2022-09-23,1,90J,18,15,M,20,20,,R,,
2022,48523046,1,2022-10-02,3,90Z,31,28,M,10,20,N,,,
2022,47336586,1,2022-09-23,1,90J,36,33,F,10,10,,,,
2022,47336593,1,2022-09-23,2,90J,45,42,F,10,20,,,,
2022,47336594,1,2022-09-23,2,90Z,36,33,M,10,10,,,,
2022,47336595,1,2022-09-23,1,90D,60,57,F,30,20,,,,
2022,47336597,1,2022-09-23,2,90J,56,53,M,10,20,,,,
2022,47336598,1,2022-09-23,3,90Z,20,17,M,20,20,,R,,
2022,47336602,1,2022-09-24,1,90D,42,39,F,10,20,,,,
2022,47336604,1,2022-09-24,1,90D,25,22,M,10,10,,,,
2022,47336606,1,2022-09-24,1,90J,42,39,M,20,20,,,,
2022,47336608,1,2022-09-24,1,90J,59,56,M,20,20,,,,
2022,47336611,1,2022-09-24,1,90Z,26,23,M,20,20,,,,
2022,47336619,1,2022-09-26,1,90F,38,35,M,10,10,,,,
2022,47336628,1,2022-09-25,2,90Z,43,40,M,10,10,,,,
2022,47336633,1,2022-09-26,1,90D,29,26,F,10,20,,,,
2022,48523051,1,2022-10-07,3,90Z,49,46,M,20,20,N,,,
2022,47336635,1,2022-09-26,1,90D,30,27,M,20,20,,,,
2022,47336639,1,2022-09-27,1,90J,46,43,M,10,20,,,,
2022,47336640,1,2022-09-26,1,90J,31,28,F,20,20,,,,
2022,47336641,1,2022-09-26,1,90Z,54,51,M,20,20,,,,
2022,48523055,1,2022-10-20,1,90D,42,39,M,10,10,N,,,
2022,47336647,1,2022-09-27,2,90Z,34,31,M,20,20,,,,
2022,47336663,1,2022-09-30,1,90J,41,38,M,10,20,,,,
2022,47336673,1,2022-09-30,2,90Z,31,28,M,20,20,,,,
2022,48523059,1,2022-10-24,1,90D,33,30,M,10,10,R,,,
2022,47336678,1,2022-09-14,1,90Z,41,38,M,10,20,,,,
2022,47336679,1,2022-09-09,2,90Z,39,36,M,10,20,,,,
2022,47336542,1,2022-09-19,1,90J,38,35,F,10,20,,,,
2022,48523045,1,2022-10-02,3,90Z,65,62,M,10,20,N,,,
2022,47336544,1,2022-09-19,1,90J,52,49,M,20,20,,,,
2022,47336548,1,2022-09-20,2,90Z,47,44,F,10,20,,,,
2022,47336551,1,2022-09-20,2,90Z,26,23,M,10,10,,,,
2022,47336552,1,2022-09-20,2,90Z,29,26,M,20,20,,,,
2022,48523047,1,2022-10-02,1,90Z,90,87,F,40,20,R,,,
2022,47336553,1,2022-09-22,1,90Z,47,44,M,10,10,,,,
2022,47336554,1,2022-09-20,2,90Z,28,25,M,20,20,,,,
2022,47336556,1,2022-09-21,1,90D,52,49,M,10,20,,,,
2022,47336559,1,2022-09-21,1,90Z,59,56,M,20,20,,,,
2022,48523049,1,2022-10-07,3,90Z,47,44,M,20,20,N,,,
2022,47336561,1,2022-09-21,1,90Z,18,15,M,20,20,,H,,
2022,47336564,1,2022-09-29,1,90Z,36,33,M,20,20,,,,
2022,47336568,1,2022-09-22,1,90D,26,23,F,10,20,,,,
2022,47336570,1,2022-09-22,2,90Z,36,33,M,10,20,,,,
2022,48523050,1,2022-10-07,3,90Z,34,31,M,10,20,N,,,
2022,47336571,1,2022-09-22,1,90J,54,51,M,10,20,,,,
2022,47336572,1,2022-09-22,2,90Z,44,41,M,20,20,,,,
2022,47336575,1,2022-09-22,1,90Z,36,33,M,10,20,,,,
2022,48523052,1,2022-10-12,1,90C,34,31,M,20,20,R,,,
2022,47336576,1,2022-09-22,2,90Z,25,22,F,10,10,,,,
2022,47336577,1,2022-09-22,2,90Z,48,45,M,10,10,,,,
2022,47336587,1,2022-09-23,1,90J,36,33,M,20,20,,,,
2022,47336588,1,2022-09-23,3,90J,55,52,M,20,20,,,,
2022,48523053,1,2022-10-14,1,90D,38,35,M,10,20,N,,,
2022,47336591,1,2022-09-23,2,90Z,38,35,M,20,20,,,,
2022,47336592,1,2022-09-23,2,90Z,35,32,M,10,10,,,,
2022,47336601,1,2022-09-24,1,90D,26,23,M,10,10,,,,
2022,48523048,1,2022-10-07,1,90D,75,72,M,10,10,N,,,
2022,47336609,1,2022-09-24,1,90C,48,45,M,20,20,,,,
2022,47336620,1,2022-09-25,2,90Z,53,50,F,20,20,,,,
2022,47336622,1,2022-09-25,2,90Z,48,45,M,10,10,,,,
2022,47336623,1,2022-09-25,2,90J,43,40,M,20,20,,,,
2022,48523054,1,2022-10-16,3,90Z,35,32,M,20,20,N,,,
2022,47336624,1,2022-09-25,1,90Z,34,31,M,20,20,,,,
2022,47336625,1,2022-09-25,1,90J,50,47,M,10,10,,,,
2022,47336632,1,2022-09-26,1,90D,35,32,M,10,20,,,,
2022,48523056,1,2022-10-18,3,90Z,31,28,M,20,20,R,,,
2022,47336636,1,2022-09-26,1,90J,53,50,M,20,20,,,,
2022,47336643,1,2022-09-26,1,90J,58,55,F,20,20,,,,
2022,47336648,1,2022-09-27,2,90Z,29,26,M,20,20,,,,
2022,47336651,1,2022-09-28,1,90J,55,52,F,10,20,,,,
2022,48523057,1,2022-10-28,1,90D,54,51,M,10,10,R,,,
2022,47336654,2,2022-09-29,1,90J,60,57,M,10,20,,,,
2022,47336655,1,2022-09-28,1,90Z,36,33,M,10,20,,,,
2022,47336660,1,2022-09-29,1,90D,63,60,F,20,20,,,,
2022,47336661,1,2022-09-30,1,90J,21,18,M,20,20,,,,
2022,48523060,1,2022-11-02,3,90Z,29,26,M,10,20,N,,,
2022,47336662,1,2022-09-30,3,90Z,41,38,M,20,20,,,,
2022,47336672,1,2022-09-30,2,90Z,46,43,F,10,10,,,,
2022,47336677,1,2022-09-06,1,90Z,42,39,M,20,20,,,,
2022,47336545,1,2022-09-20,2,90Z,81,78,M,20,20,,,,
2022,47336547,1,2022-09-20,1,90Z,19,16,M,20,20,,H,,
2022,48523064,1,2022-11-17,1,90D,37,34,F,10,10,N,,,
2022,48523067,1,2022-11-30,3,90Z,33,30,F,10,20,N,,,
2022,47336549,1,2022-09-20,2,90Z,29,26,F,20,20,,,,
2022,47336555,1,2022-09-20,2,90Z,43,40,M,20,20,,,,
2022,47336567,1,2022-09-22,1,90D,34,31,M,40,20,,,,
2022,48523062,1,2022-11-13,1,90D,33,30,M,10,10,N,,,
2022,47336569,1,2022-09-22,1,90D,47,44,M,20,20,,,,
2022,47336573,1,2022-09-22,2,90Z,28,25,M,10,20,,,,
2022,47336578,1,2022-09-22,1,90J,38,35,F,10,20,,,,
2022,47336581,1,2022-09-22,1,90D,49,46,F,10,20,,,,
2022,48523065,1,2022-11-26,1,90Z,27,24,M,10,10,N,,,
2022,47336585,1,2022-09-23,1,90Z,23,20,M,10,20,,,,
2022,47336589,1,2022-09-23,3,90Z,38,35,M,10,20,,,,
2022,47336590,1,2022-09-23,2,90Z,38,35,M,20,20,,,,
2022,47336596,1,2022-09-23,3,90Z,45,42,M,20,20,,,,
2022,48523066,1,2022-11-28,1,90Z,38,35,M,20,20,N,,,
2022,47336599,1,2022-09-23,1,90Z,25,22,M,10,20,,,,
2022,47336600,1,2022-09-24,1,90D,44,41,M,20,20,,,,
2022,47336605,1,2022-09-24,1,90J,54,51,M,10,20,,,,
2022,48523061,1,2022-11-13,3,90Z,35,32,M,10,10,N,,,
2022,47336607,1,2022-09-24,2,90Z,22,19,M,10,10,,,,
2022,47336612,1,2022-09-25,1,90Z,29,26,M,20,20,,,,
2022,47336615,1,2022-09-25,1,90C,24,21,M,10,20,,,,
2022,47336616,1,2022-09-25,1,90Z,21,18,M,10,20,,,,
2022,48523063,1,2022-11-18,1,90D,44,41,M,10,10,N,,,
2022,47336617,1,2022-09-25,3,90Z,47,44,M,10,10,,,,
2022,47336621,1,2022-09-25,1,90J,52,49,M,20,20,,,,
2022,47336627,1,2022-09-25,1,90Z,20,17,M,20,20,,R,,
2022,48523068,1,2022-12-19,3,90Z,39,36,F,10,10,N,,,
2022,47336629,1,2022-09-25,2,90Z,26,23,F,20,20,,,,
2022,47336630,1,2022-09-25,1,90Z,30,27,M,20,20,,,,
2022,47336631,2,2022-09-26,1,90Z,28,25,M,20,20,,,,
2022,47336637,1,2022-09-26,3,90J,54,51,F,10,20,,,,
2022,47336638,1,2022-09-26,1,90Z,69,66,M,10,20,,,,
2022,47336642,1,2022-09-27,2,90Z,35,32,M,10,20,,,,
2022,47336644,1,2022-09-26,3,90J,48,45,F,20,20,,,,
2022,47336645,1,2022-09-27,2,90Z,55,52,M,10,20,,,,
2022,44597615,1,2022-01-04,1,90Z,43,40,M,30,20,R,,,
2022,47336646,1,2022-09-27,1,90J,29,26,M,20,20,,,,
2022,47336650,2,2022-09-29,1,90Z,32,29,M,10,20,,,,
2022,47336653,1,2022-09-28,1,90B,24,21,F,20,20,,,,
2022,47336656,1,2022-09-29,2,90Z,41,38,M,20,20,,,,
2022,47336657,1,2022-09-29,3,90J,32,29,M,20,20,,,,
2022,47336658,1,2022-09-30,1,90J,22,19,M,10,10,,,,
2022,47336671,1,2022-09-30,3,90Z,43,40,M,20,20,,,,
2022,47336665,1,2022-09-30,2,90Z,57,54,M,10,10,,,,
2022,47336668,1,2022-09-30,1,90Z,57,54,F,20,20,,,,
2022,47508456,1,2022-09-02,1,90D,34,31,M,20,20,,,,
2022,47508467,1,2022-09-25,1,90D,49,46,M,10,20,,,,
2022,47508464,1,2022-09-19,2,90Z,28,25,M,20,20,,,,
2022,47508466,1,2022-09-23,1,90D,45,42,M,10,20,,,,
2022,47508457,1,2022-09-03,1,90F,28,25,F,10,10,,,,
2022,47508468,1,2022-09-25,1,90D,31,28,M,40,20,,,,
2022,47508470,1,2022-09-30,1,90Z,29,26,M,20,20,,,,
2022,48843680,1,2022-09-15,1,90Z,19,16,M,20,20,,R,,
2022,48843757,1,2022-09-03,1,90D,29,26,F,10,10,,,,
2022,48844500,1,2022-09-07,1,90Z,27,24,M,10,20,,,,
2022,48937254,1,2022-09-10,1,90D,29,26,M,10,10,,,,
2022,48937973,1,2022-09-04,1,90Z,31,28,F,20,20,,,,
2022,48940556,1,2022-09-28,1,90Z,43,40,M,10,20,,,,
2022,48940557,2,2022-09-29,1,90Z,32,29,M,10,20,,,,
2022,47168939,1,2022-10-04,2,90Z,36,33,F,10,10,,,,
2022,47169588,1,2022-10-21,3,90Z,45,42,M,20,20,,,,
2022,47169594,1,2022-10-11,2,90Z,33,30,M,20,20,,,,
2022,47169550,1,2022-10-10,2,90Z,35,32,M,20,20,,,,
2022,47169516,1,2022-10-23,3,90Z,21,18,M,10,20,,,,
2022,47169584,1,2022-10-10,2,90Z,37,34,M,20,20,,,,
2022,47169593,1,2022-10-24,1,90Z,20,17,M,20,20,,R,,
2022,47169568,1,2022-10-21,2,90Z,22,19,F,20,20,,,,
2022,47169592,1,2022-10-25,3,90Z,20,17,M,20,20,,H,,
2022,47169597,1,2022-10-20,3,90C,49,46,M,20,20,,,,
2022,47169603,1,2022-10-20,3,90C,41,38,M,10,20,,,,
2022,47169586,1,2022-10-21,2,90Z,45,42,M,10,20,,,,
2022,47173693,1,2022-10-31,2,90Z,26,23,M,10,10,,,,
2022,47336399,1,2022-10-25,1,90J,36,33,M,20,20,,,,
2022,47336288,1,2022-10-06,3,90Z,27,24,F,20,20,,,,
2022,47336652,1,2022-10-28,1,90J,58,55,M,10,20,,,,
2022,47336682,1,2022-10-01,1,90J,25,22,M,20,20,,,,
2022,47336684,1,2022-10-01,1,90Z,25,22,M,10,10,,,,
2022,47336687,1,2022-10-01,3,90J,68,65,M,10,20,,,,
